image_file_name,pmcid,rexinthewild_question,rexinthewild_gt_text,rexinthewild_choices,rexinthewild_answer,topic
aoj-08-23-f10.jpg,PMC10929313,Which lower extremity position is shown?,Half-kneeling lunge with left foot on the step and right knee on the turf,"[A] Half-kneeling lunge with right foot on the step and left knee on the turf
[B] Split-squat with right foot on the step and left toes on the turf (rear knee hovering)
[C] Tall-kneeling with both knees on the step pad
[D] Half-kneeling lunge with left foot on the step and right knee on the turf
[E] Half-kneel with right knee on the step and left foot on the turf",D,Trunk & Extremities
aoj-08-23-f10.jpg,PMC10929313,Which item most likely cues the stepping directions?,Orange cones evenly spaced along the circular line,"[A] The crosshair marking on the back wall
[B] The white circular ring painted on the turf
[C] Orange cones evenly spaced along the circular line
[D] The stacked foam pads used as the step
[E] The red boundary stripe outlining the field",C,Trunk & Extremities
gox-11-e4778-g006.jpg,PMC9870213,"Between A and B, what change in mandibular orientation is shown?",Counterclockwise rotation with advancement,"[A] Clockwise rotation with mild anterior translation
[B] Counterclockwise rotation without net advancement
[C] Superior impaction without rotation (vertical-only change)
[D] Counterclockwise rotation with advancement
[E] No appreciable change—contour altered primarily by genioplasty",D,Mouth & Jaws
gox-11-e4778-g006.jpg,PMC9870213,Which subfigure shows a more projected lower facial profile and sharper jawline contour near the angle of the mandible?,B — more anterior chin projection with a crisper gonial angle,"[A] A — more anterior chin projection with a crisper gonial angle
[B] Cannot be determined from these lateral views
[C] No meaningful difference—apparent change due to head rotation/hair
[D] B — more anterior chin projection with a crisper gonial angle",D,Mouth & Jaws
NJMS-1-143-g024.jpg,PMC3304204,Which occlusal classification is indicated by the canine relationship on this lateral view?,Angle Class I canine relationship,"[A] Angle Class II division 1
[B] Angle Class II division 2
[C] Angle Class I canine relationship
[D] Angle Class II subdivision right
[E] Angle Class III canine relationship",C,Mouth & Jaws
NJMS-1-143-g024.jpg,PMC3304204,Estimate the vertical overlap (overbite) of the anterior teeth.,"Moderate (about one-third to one-half of crown height, ~3–4 mm)","[A] Minimal (≤ one-third of crown height, ~1–3 mm)
[B] Deep (> two-thirds of crown height or impinging on gingiva)
[C] Borderline deep (just over one-half of crown height)
[D] Edge-to-edge (≈0 mm overlap)
[E] Moderate (about one-third to one-half of crown height, ~3–4 mm)",E,Mouth & Jaws
DRJ-9-651-g003.jpg,PMC3612208,"Based on the photograph provided, what is the position of the patient’s left leg?",External rotation,"[A] Neutral
[B] Internal rotation
[C] Dorsiflexion
[D] External rotation",D,Trunk & Extremities
DRJ-9-651-g003.jpg,PMC3612208,"Based on the photograph provided, which of the following best describes the observed features of the patient’s right foot?",Normal appearance,"[A] Normal appearance
[B] Clubfoot (talipes equinovarus)
[C] Toe amputation
[D] Hammer toe deformity",A,Trunk & Extremities
CCID-15-2285-g0011.jpg,PMC9618245,What maneuver is being performed on the finger in the image?,Pinching/rolling the dorsal skin over the middle phalanx to assess skin mobility,"[A] Pressing the proximal nail fold to check for digital pitting edema
[B] Pinching/rolling the skin over the proximal phalanx to evaluate adherence to underlying fascia
[C] Compressing the nail bed to assess capillary refill
[D] Pinching/rolling the dorsal skin over the middle phalanx to assess skin mobility",D,Trunk & Extremities
CCID-15-2285-g0011.jpg,PMC9618245,Which finding is indicated by the maneuver shown between the finger joints?,"Skin can be tented between the distal and proximal interphalangeal joints, indicating preserved mobility","[A] Skin can be tented between the distal and proximal interphalangeal joints, indicating preserved mobility
[B] The nailfold demonstrates clubbing with an increased Lovibond angle
[C] Pitting edema is elicited over the proximal phalanx on compression
[D] The skin is indurated and cannot be pinched between the proximal interphalangeal and metacarpophalangeal joints, consistent with sclerodactyly
[E] There is ischemic ulceration at the fingertip",A,Trunk & Extremities
ijspt_2021_16_6_29871_75415.jpg,PMC8637294,Which clinical assessment is being performed?,Modified Y-Balance Test,"[A] Modified Y-Balance Test
[B] Modified Star Excursion Balance Test (mSEBT)
[C] Star Excursion Balance Test (SEBT), posteromedial reach
[D] Single-leg squat test
[E] Balance Error Scoring System (BESS) single-leg stance",A,Trunk & Extremities
ijspt_2021_16_6_29871_75415.jpg,PMC8637294,How is the non-stance foot interacting with the device?,Lightly pushing the posterior slider with the toes,"[A] Resting the toes on the floor behind the apparatus for balance
[B] Pressing down on the posterior slider with the heel
[C] Barely grazing the posterior slider with the toes without moving it
[D] Hovering just above the posterior slider without any contact
[E] Lightly pushing the posterior slider with the toes",E,Trunk & Extremities
JCAS-11-51-g017.jpg,PMC6128161,Which anatomical landmark in this view is most useful as a reference when marking points for midface volumization?,Tragus,"[A] Tragus
[B] Antitragus
[C] Preauricular crease
[D] Intertragic notch
[E] Lateral canthus",A,Head & Neck
JCAS-11-51-g017.jpg,PMC6128161,Which region of the face is demarcated by the red lines in the image?,Submalar region,"[A] Anteromedial cheek region
[B] Zygomatic arch region
[C] Submalar region
[D] Malar eminence",C,Head & Neck
jcb.2071pifig3.jpg,PMC4195826,"According to the photograph provided, which of the following most accurately describes the position of the patient’s wrist?",Neutral,"[A] Supination
[B] Full flexion
[C] Pronation
[D] Full extension
[E] Neutral",E,Trunk & Extremities
jcb.2071pifig3.jpg,PMC4195826,"According to the photograph provided, a distinct muscle bulk is visible along the left arm region.
Which muscle group is most prominently visible?",Wrist extensors,"[A] Wrist extensors
[B] Biceps brachii
[C] Rotator cuff muscles
[D] Wrist flexors",A,Trunk & Extremities
IJO-60-324-g002.jpg,PMC3442473,Which description best matches the eyelid position relative to the globe?,Right eyelids have slipped posterior to the equator of the globe,"[A] Eyelid margins rest at the limbus without entrapment (simple proptosis)
[B] Right eyelids have slipped posterior to the equator of the globe
[C] Eyelids lie anterior to the equator, fully draping over the cornea
[D] Upper lid retracted above the superior limbus while the lower lid remains in normal position
[E] Lower lid ectropion with prolapsed conjunctiva",B,Eyes
IJO-60-324-g002.jpg,PMC3442473,What immediate supportive action is most appropriate before reduction to treat the ocular condition shown in this image?,Generously lubricate the cornea and cover the globe with sterile saline-soaked gauze until reduction,"[A] Generously lubricate the cornea and cover the globe with sterile saline-soaked gauze until reduction
[B] Place a rigid eye shield and leave the eye surface dry to avoid maceration
[C] Instill topical mydriatic/cycloplegic drops to facilitate repositioning before reduction
[D] Apply a firm pressure patch to the right eye to prevent further prolapse",A,Eyes
TODENTJ-7-109_F7.jpg,PMC3805986,Which subfigure best assesses sagittal mandibular projection?,Right true profile (lateral) view,"[A] Right true profile (lateral) view
[B] Middle frontal view (neutral head position)
[C] Either frontal view is equally suitable for sagittal assessment
[D] Left frontal view (slight head rotation)",A,Mouth & Jaws
TODENTJ-7-109_F7.jpg,PMC3805986,Which additional standardized extraoral view would best complement this series for documenting treatment changes?,Left lateral profile view,"[A] Left lateral profile view
[B] Right lateral profile view
[C] Submental-vertex view
[D] Maxillary occlusal intraoral view
[E] Three-quarter oblique facial view",A,Mouth & Jaws
cop-0012-0270-g05.jpg,PMC8138243,"In subfigure b, which side shows a smaller palpebral fissure?",Patient’s left eye (appears on the right side of the image),"[A] No appreciable asymmetry between eyelids
[B] Patient’s left eye (appears on the right side of the image)
[C] Patient’s right eye (appears on the right side of the image)
[D] Patient’s right eye (appears on the left side of the image)",B,Eyes
cop-0012-0270-g05.jpg,PMC8138243,"In subfigure a, is lagophthalmos visible on either side?",No—both eyelids appear fully closed bilaterally,"[A] No—both eyelids appear fully closed bilaterally
[B] Yes—subtle residual gap on the patient's right (image left)
[C] Cannot determine—shadow from the mask obscures the lash line
[D] Yes—minimal lagophthalmos on the patient's left (image right)",A,Eyes
AJMG-188-3331-g001.jpg,PMC9804770,Which subfigure is most suitable for assessing mandibular projection and chin profile?,Right subfigure,"[A] Neither—head/neck positioning makes projection unreliable
[B] Left subfigure
[C] Both subfigures equally informative for mandibular projection
[D] Right subfigure",D,Mouth & Jaws
AJMG-188-3331-g001.jpg,PMC9804770,"In the right subfigure, which best describes the head and neck posture?",Slight neck extension with chin elevation,"[A] Mild cervical extension with forward head translation
[B] Neutral head position with subtle anterior carriage
[C] Cervical flexion with gentle chin tuck
[D] Slight neck extension with chin elevation
[E] Cervical hyperextension with prominent chin thrust",D,Head & Neck
gox-8-e2753-g001.jpg,PMC7209844,Which two dashed lines converge near the medial aspect of the lower eyelid?,Blue and yellow dashed lines,"[A] Blue and yellow dashed lines
[B] No two dashed lines converge medially
[C] Red and blue dashed lines
[D] Red and yellow dashed lines",A,Eyes
gox-8-e2753-g001.jpg,PMC7209844,Which colored dashed line marks the palpebromalar groove?,Red dashed line,"[A] Red dashed line
[B] No dashed line marks the palpebromalar groove
[C] Blue dashed line
[D] Yellow dashed line",A,Eyes
ijspt_2022_17_6_38168_99775.jpg,PMC9528722,Which side shows greater prominence of the scapular medial border?,Image right shows greater medial border prominence,"[A] Image left shows greater medial border prominence
[B] Image right shows greater medial border prominence
[C] Both scapulae are equally prominent at the medial border
[D] Neither—medial borders appear flat without winging",B,Trunk & Extremities
ijspt_2022_17_6_38168_99775.jpg,PMC9528722,"A patient is photographed with both elbows positioned as shown. Based on the forearm orientation in the image, what is the position of both elbows?",Neutral (mid-position),"[A] 90° flexion
[B] Neutral (mid-position)
[C] Supination
[D] Pronation",B,Trunk & Extremities
ASJSM-4-289-g004.jpg,PMC3977213,"In the top subfigure, how is the patient's left elbow positioned relative to the shoulder?",Directly under the shoulder with the forearm perpendicular to the torso,"[A] Slightly behind the shoulder line with the forearm pointing toward the feet
[B] Slightly in front of the shoulder with the forearm angled toward the head
[C] Tucked toward the midline under the chest with the forearm nearly parallel to the torso
[D] Directly under the shoulder with the forearm perpendicular to the torso",D,Trunk & Extremities
ASJSM-4-289-g004.jpg,PMC3977213,"In both subfigures, what is the trunk-leg alignment?",Ear–shoulder–hip–ankle aligned in a near-straight line,"[A] Mild pelvic pike with the hips a few degrees higher than the shoulder–ankle line
[B] Subtle hip sag with the pelvis 2–3 cm below the shoulder–ankle line, forming a gentle C-curve
[C] Knees slightly flexed (about 10–15°) with accompanying hip flexion breaking the straight profile
[D] Thorax rotated approximately 15–20° toward the ceiling despite stacked legs
[E] Ear–shoulder–hip–ankle aligned in a near-straight line",E,Trunk & Extremities
ijspt_2021_16_6_29923_75625.jpg,PMC8637265,Which rotator cuff muscle is primarily targeted by the shoulder position shown?,Supraspinatus,"[A] Infraspinatus
[B] Teres minor
[C] Supraspinatus
[D] Subscapularis",C,Trunk & Extremities
ijspt_2021_16_6_29923_75625.jpg,PMC8637265,Which shoulder movement is being performed with the band?,Arm elevation in the scapular plane with thumbs up (full-can raise),"[A] Arm elevation in the scapular plane with thumbs down (empty-can)
[B] Arm elevation in the scapular plane with thumbs up (full-can raise)
[C] Straight-ahead shoulder flexion to ~90° with palms down (front raise)
[D] Side raise in the frontal plane with thumbs up (abduction)
[E] Bilateral high row pulling elbows back with scapular retraction",B,Trunk & Extremities
d1ra07888g-f9.jpg,PMC8985157,"In subfigure B, where is the wearable sweat monitoring patch placed?",Forearm,"[A] Forearm
[B] Upper arm
[C] Wrist
[D] Antecubital fossa",A,Trunk & Extremities
